text,time
司机也是服务行业，但凡有点职业操守，服务态度好一些，应该不至于发生这样的事情，唉,21-3-2 11:16
其实我一直有个疑……为什么叫三次偏航啊……司机好像从一开始就没按导航走，谁定义，说着谁说出来的三次偏航呢？司机不会说，女士死了……,21-3-2 11:43
相信法律很难？,21-3-2 11:54
我分享一个亲身经历：有一次我妹妹从公司宿舍搬到我家，因为我没空去接，她叫了个货拉拉。一上车司机要求加价，我妹没有同意，一方面按照平台价格已经很高了，另外司机全程基本没有帮忙搬东西，觉得加价的要求有点莫名其妙。然后要求我妹进行提前确认到达及好评，我妹说到了目的地后就确认，司机,21-3-2 12:07
时刻关注着,21-3-8 12:40
调查周某的订单评价,21-3-2 12:56
能不能从女孩衣服手上发现指纹什么的？,21-3-2 09:52
我就来看看有多少侦探家和网上法官，你们行你们上呗。,21-3-2 09:58
不管熟不熟悉路况，请司机们按导航路线走，以免造成误会,21-3-2 09:51
@我的印象笔记,21-3-2 10:01
都可能造成无法挽回的后果！！不是不可能。我没听错吧？,21-3-2 10:04
还拿着偏航说事?不是都已经说了很多次路线没问题吗？导航就对吗？开过车的都知道,21-3-2 10:07
都是成年人，好好想想什么情况才能让你跳车。,21-3-2 10:08
司机本身就要负责！,21-3-2 10:08
这个男的个人觉得必须判刑，首先偏离路线，再次能让一个女孩跳车，就算抢钱都可以给，那个男的肯定是图谋不轨。都有滴滴事件了，还不引以为戒，还是罚的轻，他作为一个企业不会选人看不透一个人可以，起码应该安视频，或录音。,21-3-2 10:23
有好多行业都可以新入驻的，应该公平公正，让新人可以开公司，而不是有垄断的，新人一开就吃掉，比如我听说生产个游戏，还没等售卖，那面就会仿出个游戏了，或直接把新人弄出来的买了，以后只能有钱人才可以开的起公司,21-3-2 10:27
相信始终会有结果🙏,21-3-2 10:34
时刻关注着,21-3-2 12:56
不是当事人，无法评价，我目前只想了解，如果遇到危险，跳车到底可不可取跳车的危险性有多大，怎么跳车才能更好保护自己,21-3-2 10:52
一个大胆的猜测，或许和女孩家人有关，女孩在搬家途中接到电话，要钱或者发生口角啥的(也许长期关系就不好)，女孩想着不如一死百了，货拉拉赔钱，他父母想要的钱就在那里了，还有他弟(杠就是你对),21-3-2 09:24
能不能从女孩衣服手上发现指纹什么的？,21-3-2 09:20
我就来看看有多少侦探家和网上法官，你们行你们上呗。,21-3-2 09:52
持续关注！,21-3-2 09:58
不管熟不熟悉路况，请司机们按导航路线走，以免造成误会,21-3-2 09:26
..能说出这话的我一猜就是女的，咋宠物给你第二条生命了？,21-3-2 09:51
我想问，这不是个拉货的平台么,21-3-2 09:27
车门没关的话，主驾驶不会提醒吗,21-3-2 09:28
论迹不论心,21-3-2 09:29
吐真剂用了没,21-3-2 09:31
转发微博,21-3-2 09:33
持续关注,21-3-2 09:34
@我的印象笔记,21-3-2 09:36
都可能造成无法挽回的后果！！不是不可能。我没听错吧？,21-3-2 10:01
还拿着偏航说事?不是都已经说了很多次路线没问题吗？导航就对吗？开过车的都知道,21-3-2 10:04
都是成年人，好好想想什么情况才能让你跳车。,21-3-2 10:07
这个男的个人觉得必须判刑，首先偏离路线，再次能让一个女孩跳车，就算抢钱都可以给，那个男的肯定是图谋不轨。都有滴滴事件了，还不引以为戒，还是罚的轻，他作为一个企业不会选人看不透一个人可以，起码应该安视频，或录音。,21-3-2 10:08
有好多行业都可以新入驻的，应该公平公正，让新人可以开公司，而不是有垄断的，新人一开就吃掉，比如我听说生产个游戏，还没等售卖，那面就会仿出个游戏了，或直接把新人弄出来的买了，以后只能有钱人才可以开的起公司,21-3-2 10:23
希望早日还原真相,21-3-2 10:27
这个事情就像是罗冠军一样，微博早就判好刑了，再怎么证明清白都没用。,21-3-2 09:40
怕被伤害，而后自杀,21-3-2 09:46
持续关注！,21-3-2 09:20
别拖着拖着没消息了就好！,21-3-2 09:26
..能说出这话的我一猜就是女的，咋宠物给你第二条生命了？,21-3-2 08:59
这个女的有没有精神病,21-3-2 09:36
我个人认为“正常偏航”是存在的，包括我爸有时候也会走熟悉的路（红绿灯少，车少这都是司机所选择的，导航一般选择路途短的）但司机也承认在前两次被询问时选择沉默，这导致姑娘可能就有点害怕了。毕竟那么晚了，一个女生也不知道自己即将被拉到哪里去，为了保护自己选择极端方式跳车！,21-3-2 09:00
我觉得这件事意外大于人为，当然细节还未公布不能猜测。,21-3-2 09:01
印象里最先出事的是滴滴，如果说滴滴是没有先例和解决问题的方法情况下出现了问题，那货拉拉在有滴滴前车之鉴的情况下还出了问题，更何况货拉拉对于滴滴研究也不浅，本身就是为了躲开滴滴选择的货车市场，可结果滴滴前车之鉴的情况什么都没学到,21-3-2 09:04
我想知道结果,21-3-2 09:07
说实话，晚上一个人跟一个陌生人坐一辆车还在副驾驶，偏航在阴暗没什么人的地方谁不害怕啊,21-3-2 09:10
现在私家车里边都有行车记录仪和录音这货车居然没有,21-3-2 09:16
希望早日还原真相,21-3-2 09:18
正常情况，如果跳车，一定会先护着头，未必会死。女孩肯定是没时间思考，很慌乱的情况下跳的。车门打不开，她跳窗肯定不是很方便，司机足够时间停车，而且正常应该急刹。这司机无论什么样的理由，肯定有错,21-3-2 09:40
不管司机有没有企图，姑娘肯定是被吓的跳了车,21-3-2 09:18
此女子出事那些天确实是自己很敏感很容易躁郁激动的日子。,21-3-2 08:40
司机绝对有问题,21-3-2 08:41
转发微博,21-3-2 08:43
别拖着拖着没消息了就好！,21-3-2 08:59
这个平台的势力很大，公关能力超强,21-3-2 08:45
不是有测谎仪？,21-3-2 08:45
他为什么不停车？？？,21-3-2 08:46
转发微博,21-3-2 08:48
对于一个不太熟悉的路程一个人搬家肯定不希望偏航，附近人选择是因为知情，但是这个女孩不知道，就算知道也不可能晚上选择光线较暗的路走。,21-3-2 08:48
女孩子记住一件事，有事别夜里干，一个人最好别单独行动,21-3-2 08:50
事出必有因应该多向女孩朋友家人以及社交账号上了解女孩近期有无心理和行为异常若无问题80与司机有关联事出必有因不管是语言上和行为上的刺激,21-3-2 08:52
这个女的有没有精神病,21-3-2 09:00
我个人认为“正常偏航”是存在的，包括我爸有时候也会走熟悉的路（红绿灯少，车少这都是司机所选择的，导航一般选择路途短的）但司机也承认在前两次被询问时选择沉默，这导致姑娘可能就有点害怕了。毕竟那么晚了，一个女生也不知道自己即将被拉到哪里去，为了保护自己选择极端方式跳车！,21-3-2 09:01
我觉得这件事意外大于人为，当然细节还未公布不能猜测。,21-3-2 09:04
印象里最先出事的是滴滴，如果说滴滴是没有先例和解决问题的方法情况下出现了问题，那货拉拉在有滴滴前车之鉴的情况下还出了问题，更何况货拉拉对于滴滴研究也不浅，本身就是为了躲开滴滴选择的货车市场，可结果滴滴前车之鉴的情况什么都没学到,21-3-2 09:07
我想知道结果,21-3-2 09:10
说实话，晚上一个人跟一个陌生人坐一辆车还在副驾驶，偏航在阴暗没什么人的地方谁不害怕啊,21-3-2 09:16
现在私家车里边都有行车记录仪和录音这货车居然没有,21-3-2 09:18
司机不是活着么，严审啊，为什么老是自己猜来猜去,21-3-2 08:53
正常情况，如果跳车，一定会先护着头，未必会死。女孩肯定是没时间思考，很慌乱的情况下跳的。车门打不开，她跳窗肯定不是很方便，司机足够时间停车，而且正常应该急刹。这司机无论什么样的理由，肯定有错,21-3-2 09:18
不要把女孩想象成性格极端的人，想想一个普通人，在什么样的情况下会做出极端的事情。如果是我们自己，什么情况下会选择跳车求生？,21-3-2 08:56
怎么了，二审竟然不发声,22-1-9 08:16
营业性质的车辆内部都应该安装录像设备,21-3-2 08:14
暂且不提案件本身，只要出事，加之以互联网公司，肯定会遭到社会谴责！这说明什么呢，中国的互联网巨头们是过街老鼠，人人喊打！,21-3-2 08:15
司机咬定了死无对证，还是相信法医和警察的调查。反正我是不信司机是无辜的,21-3-2 08:16
老司机开车都愿意避开红绿灯,21-3-2 08:19
希望尸检和刑侦能找出争相！但如果司机仅是心怀不轨或是言语威胁，真的就太难了,21-3-2 08:19
跳车的合理性/事件发生过程的逻辑，都需要理清楚,21-3-2 08:20
你没看到法医说嘛？跳车的可能性不大，我想也是，车窗这么狭窄，怎么可能跳下去，车主没有发现呢？真相只有一个:车主主动而为或有意而为,21-3-2 08:23
所以跳车，跳窗什么的都不可取。有什么比生命更重要呢？,21-3-2 08:24
这么久还没审出点啥吗好急,21-3-2 08:27
披露尽可能多的材料，全民帮破案不是不可以。,21-3-2 08:34
我十岁一个人去爬山一个寸头男的说不认识路让我帮他指路随后把我拖到树林里进行侵犯之后有一次我坐摩托总觉得司机也是那个人当时就跳车了所以这件事出了之后我一直很关注也为这个女孩感到伤心,21-3-2 08:35
@是魔鬼吧ww,21-3-3 12:22
1.女孩没让司机搬，司机主要是赚这个搬运费的。2.女孩自己搬了十几趟，耽误了时间。司机觉得没赚到钱，也想节省时间，心生不满，所以更改路线，且言辞不满。女孩以为司机要对她下手，所以跳车。,21-3-3 14:00
转发微博,21-3-3 14:02
这个故事告诉我们，就算遇到麻烦的顾客，也要保持良好的心态和服务态度,21-3-3 14:22
历史一次次重演,21-3-4 21:46
自己侵害自己可以叫被害人？学到了,21-3-5 17:32
这种活苦利薄的营生，整改的结果就是货车司机拒绝雇主坐副驾。只管拉货，人自己想办法。,21-3-5 18:47
客观公正是新闻的底线和原则,21-3-5 20:26
司机真冤枉司机最好的选择就是在女的跳之前自己先跳,21-3-13 00:39
为啥不质疑导航行程远啊,21-3-13 13:26
呸,21-10-6 12:27
图谋不轨的话，司机也不会往自己家开，经常开车的都知道哪条路线近，而且红绿灯少，所以说偏航这个正常，要搞清楚这六分钟到底发生了什么,21-3-3 00:11
。。。。。。,21-3-3 01:00
有一个重大疑问，不解，医生说右侧头部摔伤不止一次，难道要跳几次车吗?还是另有蹊跷，值得推敲。,21-3-3 05:05
甩出去可能性大，为什么甩出去?是门没锁好?还是车内压力的撞击?是个问题。,21-3-3 06:40
个个都想当侦探...还有说判司机死刑的，要是官方都是你们这种人中国早没救了，二十几年前的南医大案可以破，这个又没毁尸灭迹，自己想想吧。还有司机是开手动挡的，真没时间推人，开车都知道，想推必须停车，如果反抗推人成功几率很小，而且不知道这个车型怎么样，一般车门都有锁的，车窗也有。,21-3-3 08:10
疑罪从无，这事儿没办法，最多就是个不按规定路线行驶，非常小的责任。,21-3-3 09:20
